2026-06-01 14:12:28,267 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=403 | elapsed_ms=31 | body={"raw": ""}
2026-06-17 15:00:56,959 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=161 | body={"response": {"response_code": "068", "response_desc": "name must not be null,Please provide name"}, "rrn": "417893784876", "stan": "727093"}
2026-06-17 15:00:57,309 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=335 | body={"response": {"response_code": "068", "response_desc": "surname must not be null,Please provide surname"}, "rrn": "727257636641", "stan": "950257"}
2026-06-17 15:00:57,522 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=206 | body={"response": {"response_code": "068", "response_desc": "Please provide gender,gender must not be null"}, "rrn": "331250704788", "stan": "920473"}
2026-06-17 15:00:57,708 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=173 | body={"response": {"response_code": "068", "response_desc": "Please provide birthDate,birthDate must not be null"}, "rrn": "490750946829", "stan": "160807"}
2026-06-17 15:00:57,745 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=400 | elapsed_ms=22 | body={"timestamp": "2026-06-17T10:00:57.436+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/registerCustomer"}
2026-06-17 15:00:57,778 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=400 | elapsed_ms=27 | body={"timestamp": "2026-06-17T10:00:57.469+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/registerCustomer"}
2026-06-17 15:00:57,974 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=190 | body={"response": {"response_code": "068", "response_desc": "Please provide name"}, "rrn": "681193558965", "stan": "550885"}
2026-06-17 15:00:58,137 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=149 | body={"response": {"response_code": "068", "response_desc": "Please provide gender"}, "rrn": "347417341571", "stan": "135072"}
2026-06-17 15:00:58,311 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=160 | body={"response": {"response_code": "068", "response_desc": "Please provide birthDate,invalid birthdate, acceptable-pattern : yyyy-mm-dd"}, "rrn": "303747850307", "stan": "387907"}
2026-06-17 15:00:58,487 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=158 | body={"response": {"response_code": "068", "response_desc": "Rrn: Only numeric value allowed,Please provide rrn,Rrn must be 12 digits"}, "rrn": "", "stan": "431544"}
2026-06-17 15:00:58,654 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=153 | body={"response": {"response_code": "068", "response_desc": "invalid gender, accepted values( MALE/FEMA/TRNS)"}, "rrn": "692963221775", "stan": "412988"}
2026-06-17 15:00:58,825 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=161 | body={"response": {"response_code": "068", "response_desc": "invalid documentType, accepted values(CNIC/NICOP/POC/REG_NO/NTN)"}, "rrn": "324918955752", "stan": "163620"}
2026-06-17 15:00:59,004 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=162 | body={"response": {"response_code": "068", "response_desc": "invalid birthdate, acceptable-pattern : yyyy-mm-dd"}, "rrn": "575457330909", "stan": "298153"}
2026-06-17 15:00:59,329 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=317 | body={"response": {"response_code": "501", "response_desc": "Invalid request"}, "rrn": "959930012713", "stan": "668833"}
2026-06-17 15:00:59,539 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=182 | body={"response": {"response_code": "068", "response_desc": "Rrn: Only numeric value allowed"}, "rrn": "13971568646A", "stan": "783357"}
2026-06-17 15:00:59,722 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=165 | body={"response": {"response_code": "068", "response_desc": "Rrn must be 12 digits"}, "rrn": "13971568646", "stan": "608768"}
2026-06-17 15:00:59,757 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=18 | body={"response": {"response_code": "068", "response_desc": "Too large input rrn"}, "rrn": "1397156864640", "stan": "652058"}
2026-06-17 15:00:59,924 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=163 | body={"response": {"response_code": "068", "response_desc": "Stan: Only numeric value allowed"}, "rrn": "331367620930", "stan": "07920A"}
2026-06-17 15:01:00,256 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=318 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "638970528010", "stan": "593583"}
2026-06-17 15:01:00,601 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=328 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "303251086496", "stan": "509905"}
2026-06-17 15:01:00,749 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=143 | body={"response": {"response_code": "068", "response_desc": "invalid documentType, accepted values(CNIC/NICOP/POC/REG_NO/NTN)"}, "rrn": "667297179238", "stan": "329349"}
2026-06-17 15:01:01,052 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=294 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "030121131983", "stan": "575764"}
2026-06-17 15:01:01,383 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=328 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "749675178204", "stan": "380994"}
2026-06-17 15:01:01,741 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=349 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "892601071366", "stan": "628938"}
2026-06-17 15:01:02,066 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=308 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "940466760825", "stan": "810331"}
2026-06-17 15:01:02,376 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=303 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "907332", "rrn": "174356420890"}
2026-06-17 15:01:02,690 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=304 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "865847", "rrn": "016040906696"}
2026-06-17 15:01:02,988 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=294 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "510124", "rrn": "902592148917"}
2026-06-17 15:01:03,155 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=156 | body={"response": {"response_code": "068", "response_desc": "uid must not be null"}, "rrn": "209562035772", "stan": "754079"}
2026-06-17 15:01:03,315 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=151 | body={"response": {"response_code": "068", "response_desc": "uid type must not be null,Please provide uid type"}, "rrn": "255725861686", "stan": "624019"}
2026-06-17 15:01:03,492 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=163 | body={"response": {"response_code": "068", "response_desc": "Please provide uid value,uid value must not be null"}, "rrn": "974368166336", "stan": "993103"}
2026-06-17 15:01:03,682 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=177 | body={"response": {"response_code": "068", "response_desc": "action must not be null,Please provide action"}, "rrn": "742832173325", "stan": "057504"}
2026-06-17 15:01:03,980 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=400 | elapsed_ms=288 | body={"timestamp": "2026-06-17T10:01:03.642+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/updatestatus"}
2026-06-17 15:01:04,042 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=400 | elapsed_ms=49 | body={"timestamp": "2026-06-17T10:01:03.733+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/updatestatus"}
2026-06-17 15:01:04,210 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=161 | body={"response": {"response_code": "068", "response_desc": "Please provide action"}, "rrn": "613695876078", "stan": "636843"}
2026-06-17 15:01:04,412 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=196 | body={"response": {"response_code": "068", "response_desc": "Please provide uid value"}, "rrn": "969743696034", "stan": "547310"}
2026-06-17 15:01:04,577 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=154 | body={"response": {"response_code": "068", "response_desc": "Please provide rrn,Rrn: Only numeric value allowed,Rrn must be 12 digits"}, "rrn": "", "stan": "978521"}
2026-06-17 15:01:04,771 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=172 | body={"response": {"response_code": "068", "response_desc": "invalid action, accepted values(activate, suspend, delete)"}, "rrn": "691275626669", "stan": "995308"}
2026-06-17 15:01:04,929 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=152 | body={"response": {"response_code": "068", "response_desc": "invalid action, accepted values(activate, suspend, delete)"}, "rrn": "997311718267", "stan": "974343"}
2026-06-17 15:01:05,098 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=154 | body={"response": {"response_code": "068", "response_desc": "Rrn: Only numeric value allowed"}, "rrn": "13971568646A", "stan": "274016"}
2026-06-17 15:01:05,259 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=144 | body={"response": {"response_code": "068", "response_desc": "Rrn must be 12 digits"}, "rrn": "13971568646", "stan": "331296"}
2026-06-17 15:01:05,301 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=26 | body={"response": {"response_code": "068", "response_desc": "Too large input rrn"}, "rrn": "1397156864640", "stan": "415780"}
2026-06-17 15:01:05,459 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=143 | body={"response": {"response_code": "068", "response_desc": "Stan: Only numeric value allowed"}, "rrn": "299141149931", "stan": "07920A"}
2026-06-17 15:01:05,643 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=169 | body={"response": {"response_code": "005", "response_desc": "Cannot find customer"}, "rrn": "558119313353", "stan": "186178"}
2026-06-17 15:01:05,959 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=304 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "090396", "rrn": "157604416739"}
2026-06-17 15:01:06,313 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=338 | body={"response": {"response_code": "018", "response_desc": "Customer is already active"}, "rrn": "280374455686", "stan": "672381"}
2026-06-17 15:23:55,443 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=168 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTc3ODIzNSwiaWF0IjoxNzgxNjkxODM1fQ.0-zsYdpQsdB3JPD0_czWe4eDRjsGbuPKTIz2w4Hs5w4D_Bk994AIWz7sQWJys3GfV3TOdOWqp9_x46z7rwTq6A", "expiry": "1781778235"}
2026-06-17 15:23:55,576 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=117 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE3NzgyMzUsImlhdCI6MTc4MTY5MTgzNX0.QDwTK7O1BVzLUiZY_NwoFjzKt0UBwl4jVmGMOkGjejUWD82Aabv4jwWUiXiVqfmoSp8zXqdmzNRWMQk8l3s7yA", "expiry": "1781778235"}
2026-06-17 15:23:55,617 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=400 | elapsed_ms=26 | body={"timestamp": "2026-06-17T10:23:55.363+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/titlefetch"}
2026-06-17 15:23:55,804 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=182 | body={"response": {"response_code": "068", "response_desc": "memberId maxSize(20)"}, "rrn": "357158596346", "stan": "223935"}
2026-06-17 15:23:55,993 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=182 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "705551144215", "stan": "762036"}
2026-06-17 15:23:56,156 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=157 | body={"response": {"response_code": "068", "response_desc": "invalid idType, accepted values(CNIC/NICOP/POC/REG_NO/NTN/POR/PASSPORT)"}, "rrn": "881071021101", "stan": "073466"}
2026-06-17 15:23:57,328 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=1161 | body={"response": {"account-information": {"acctitle": "Faiz Ula Amin Khan", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "361328", "rrn": "771161965523"}
2026-06-17 15:23:57,558 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=222 | body={"response": {"response_code": "068", "response_desc": "Rrn: Only numeric value allowed"}, "rrn": "4566986536F5", "stan": "713587"}
2026-06-17 15:23:57,749 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=182 | body={"response": {"response_code": "068", "response_desc": "Rrn must be 12 digits"}, "rrn": "98689869869", "stan": "616450"}
2026-06-17 15:23:57,785 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=29 | body={"response": {"response_code": "068", "response_desc": "Too large input rrn"}, "rrn": "0123650123655", "stan": "680539"}
2026-06-17 15:23:57,976 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=183 | body={"response": {"response_code": "068", "response_desc": "Stan: Only numeric value allowed"}, "rrn": "605410758991", "stan": "01238A"}
2026-06-17 15:23:58,136 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=150 | body={"response": {"response_code": "068", "response_desc": "minimun amount allowed: 0"}, "rrn": "704547338972", "stan": "933216"}
2026-06-17 15:23:58,309 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=166 | body={"response": {"response_code": "068", "response_desc": "memberId must contain only Letters,memberId maxSize(20)"}, "rrn": "989523229549", "stan": "331913"}
